start_time,exit_status,mean_qscore_template,sequence_length_template,mean_qscore_complement,sequence_length_complement,mean_qscore_2d,sequence_length_2d,run_id
4037.747,S_OK,,,,,11.619,731,f9af78a208e192d69dba03a4542d58a9605309fc
3966.506,S_OK,,,,,11.472,2722,f9af78a208e192d69dba03a4542d58a9605309fc
5203.717,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3657.341,S_OK,,,,,11.278,793,f9af78a208e192d69dba03a4542d58a9605309fc
3719.735,S_OK,,,,,10.860,4406,f9af78a208e192d69dba03a4542d58a9605309fc
4890.338,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5056.016,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4099.646,S_OK,,,,,11.953,1212,f9af78a208e192d69dba03a4542d58a9605309fc
3688.959,2D basecall failed quality filters,,,,,7.910,2218,f9af78a208e192d69dba03a4542d58a9605309fc
5250.134,S_OK,,,,,11.891,3414,f9af78a208e192d69dba03a4542d58a9605309fc
3683.693,S_OK,,,,,11.262,851,f9af78a208e192d69dba03a4542d58a9605309fc
4472.595,S_OK,,,,,13.248,1448,f9af78a208e192d69dba03a4542d58a9605309fc
4297.519,S_OK,,,,,11.656,2165,f9af78a208e192d69dba03a4542d58a9605309fc
5020.230,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3413.486,S_OK,,,,,9.393,2594,f9af78a208e192d69dba03a4542d58a9605309fc
4316.297,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3649.896,S_OK,,,,,11.830,3413,f9af78a208e192d69dba03a4542d58a9605309fc
5595.971,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5393.151,S_OK,,,,,11.554,1079,f9af78a208e192d69dba03a4542d58a9605309fc
3702.148,S_OK,,,,,11.962,1428,f9af78a208e192d69dba03a4542d58a9605309fc
4432.772,S_OK,,,,,12.231,1078,f9af78a208e192d69dba03a4542d58a9605309fc
4334.072,S_OK,,,,,10.764,3580,f9af78a208e192d69dba03a4542d58a9605309fc
5569.209,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4182.321,2D basecall failed quality filters,,,,,8.096,2229,f9af78a208e192d69dba03a4542d58a9605309fc
4081.079,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5401.984,S_OK,,,,,11.630,2057,f9af78a208e192d69dba03a4542d58a9605309fc
3846.660,2D basecall failed quality filters,,,,,8.096,2063,f9af78a208e192d69dba03a4542d58a9605309fc
3817.915,S_OK,,,,,11.906,2146,f9af78a208e192d69dba03a4542d58a9605309fc
5359.368,S_OK,,,,,11.433,2717,f9af78a208e192d69dba03a4542d58a9605309fc
3900.300,S_OK,,,,,12.035,1035,f9af78a208e192d69dba03a4542d58a9605309fc
3808.840,S_OK,,,,,9.378,2517,f9af78a208e192d69dba03a4542d58a9605309fc
4251.224,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5683.603,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5254.235,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3439.323,S_OK,,,,,12.278,1439,f9af78a208e192d69dba03a4542d58a9605309fc
4417.984,2D basecall failed quality filters,,,,,7.829,1072,f9af78a208e192d69dba03a4542d58a9605309fc
5491.878,2D basecall failed quality filters,,,,,7.424,740,f9af78a208e192d69dba03a4542d58a9605309fc
5742.512,S_OK,,,,,11.427,4023,f9af78a208e192d69dba03a4542d58a9605309fc
5437.667,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3943.672,S_OK,,,,,12.200,3430,f9af78a208e192d69dba03a4542d58a9605309fc
3636.396,S_OK,,,,,13.118,2746,f9af78a208e192d69dba03a4542d58a9605309fc
5516.894,S_OK,,,,,11.735,1648,f9af78a208e192d69dba03a4542d58a9605309fc
3636.735,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3664.760,2D basecall failed quality filters,,,,,7.905,2156,f9af78a208e192d69dba03a4542d58a9605309fc
3680.304,S_OK,,,,,9.016,2883,f9af78a208e192d69dba03a4542d58a9605309fc
5304.896,S_OK,,,,,10.255,7139,f9af78a208e192d69dba03a4542d58a9605309fc
4443.138,S_OK,,,,,11.705,1417,f9af78a208e192d69dba03a4542d58a9605309fc
3972.825,S_OK,,,,,11.097,3011,f9af78a208e192d69dba03a4542d58a9605309fc
4566.039,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4045.599,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5502.079,S_OK,,,,,11.593,1055,f9af78a208e192d69dba03a4542d58a9605309fc
3999.157,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4274.148,S_OK,,,,,12.341,5299,f9af78a208e192d69dba03a4542d58a9605309fc
3761.327,S_OK,,,,,10.767,712,f9af78a208e192d69dba03a4542d58a9605309fc
5697.550,S_OK,,,,,10.942,2167,f9af78a208e192d69dba03a4542d58a9605309fc
5123.652,S_OK,,,,,11.630,3585,f9af78a208e192d69dba03a4542d58a9605309fc
5018.220,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5515.394,2D basecall failed quality filters,,,,,7.020,2128,f9af78a208e192d69dba03a4542d58a9605309fc
4607.513,S_OK,,,,,12.301,1579,f9af78a208e192d69dba03a4542d58a9605309fc
4720.299,S_OK,,,,,11.304,1082,f9af78a208e192d69dba03a4542d58a9605309fc
4391.823,2D basecall failed quality filters,,,,,8.649,2678,f9af78a208e192d69dba03a4542d58a9605309fc
4218.543,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5070.354,2D basecall failed quality filters,,,,,8.318,4290,f9af78a208e192d69dba03a4542d58a9605309fc
4462.127,S_OK,,,,,12.218,745,f9af78a208e192d69dba03a4542d58a9605309fc
5242.267,S_OK,,,,,9.633,1554,f9af78a208e192d69dba03a4542d58a9605309fc
5359.311,S_OK,,,,,13.382,2745,f9af78a208e192d69dba03a4542d58a9605309fc
3952.668,S_OK,,,,,11.877,1783,f9af78a208e192d69dba03a4542d58a9605309fc
3994.668,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3996.044,S_OK,,,,,12.871,758,f9af78a208e192d69dba03a4542d58a9605309fc
5411.655,S_OK,,,,,12.508,1112,f9af78a208e192d69dba03a4542d58a9605309fc
5565.346,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4581.319,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4425.626,S_OK,,,,,11.565,2579,f9af78a208e192d69dba03a4542d58a9605309fc
4553.550,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5066.751,S_OK,,,,,9.979,3707,f9af78a208e192d69dba03a4542d58a9605309fc
3526.029,2D basecall failed quality filters,,,,,7.896,1172,f9af78a208e192d69dba03a4542d58a9605309fc
4597.785,S_OK,,,,,9.567,2292,f9af78a208e192d69dba03a4542d58a9605309fc
5455.965,S_OK,,,,,11.677,730,f9af78a208e192d69dba03a4542d58a9605309fc
5187.805,S_OK,,,,,10.728,3043,f9af78a208e192d69dba03a4542d58a9605309fc
5595.119,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3922.489,S_OK,,,,,10.283,710,f9af78a208e192d69dba03a4542d58a9605309fc
5377.172,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3827.165,S_OK,,,,,12.072,790,f9af78a208e192d69dba03a4542d58a9605309fc
3503.473,S_OK,,,,,11.345,3214,f9af78a208e192d69dba03a4542d58a9605309fc
5352.120,S_OK,,,,,12.152,1409,f9af78a208e192d69dba03a4542d58a9605309fc
3750.534,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4908.753,S_OK,,,,,11.463,2529,f9af78a208e192d69dba03a4542d58a9605309fc
4536.223,S_OK,,,,,12.185,1720,f9af78a208e192d69dba03a4542d58a9605309fc
4177.040,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4357.990,S_OK,,,,,13.305,1257,f9af78a208e192d69dba03a4542d58a9605309fc
5285.595,S_OK,,,,,10.069,3933,f9af78a208e192d69dba03a4542d58a9605309fc
4338.812,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5617.328,2D basecall failed quality filters,,,,,8.852,2659,f9af78a208e192d69dba03a4542d58a9605309fc
4208.988,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4561.212,S_OK,,,,,11.499,975,f9af78a208e192d69dba03a4542d58a9605309fc
5226.854,S_OK,,,,,12.986,2927,f9af78a208e192d69dba03a4542d58a9605309fc
4847.567,S_OK,,,,,13.293,732,f9af78a208e192d69dba03a4542d58a9605309fc
4295.959,S_OK,,,,,10.742,858,f9af78a208e192d69dba03a4542d58a9605309fc
4002.927,S_OK,,,,,12.657,3254,f9af78a208e192d69dba03a4542d58a9605309fc
3773.615,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3461.686,2D basecall failed quality filters,,,,,4.240,3248,f9af78a208e192d69dba03a4542d58a9605309fc
3424.937,2D basecall failed quality filters,,,,,8.345,3980,f9af78a208e192d69dba03a4542d58a9605309fc
5475.810,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4013.358,S_OK,,,,,12.998,732,f9af78a208e192d69dba03a4542d58a9605309fc
4934.855,S_OK,,,,,10.000,594,f9af78a208e192d69dba03a4542d58a9605309fc
3639.940,S_OK,,,,,12.616,718,f9af78a208e192d69dba03a4542d58a9605309fc
5186.392,S_OK,,,,,10.202,2153,f9af78a208e192d69dba03a4542d58a9605309fc
4173.900,S_OK,,,,,11.786,3567,f9af78a208e192d69dba03a4542d58a9605309fc
4328.903,S_OK,,,,,11.253,2144,f9af78a208e192d69dba03a4542d58a9605309fc
4148.779,S_OK,,,,,10.529,3522,f9af78a208e192d69dba03a4542d58a9605309fc
5061.077,S_OK,,,,,11.636,3487,f9af78a208e192d69dba03a4542d58a9605309fc
5717.866,S_OK,,,,,10.365,454,f9af78a208e192d69dba03a4542d58a9605309fc
3590.286,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5384.334,S_OK,,,,,11.384,1779,f9af78a208e192d69dba03a4542d58a9605309fc
4318.011,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4102.332,2D basecall failed quality filters,,,,,8.035,344,f9af78a208e192d69dba03a4542d58a9605309fc
5515.766,S_OK,,,,,12.639,4630,f9af78a208e192d69dba03a4542d58a9605309fc
3490.934,S_OK,,,,,12.038,627,f9af78a208e192d69dba03a4542d58a9605309fc
4840.856,S_OK,,,,,13.970,678,f9af78a208e192d69dba03a4542d58a9605309fc
3475.814,S_OK,,,,,9.068,908,f9af78a208e192d69dba03a4542d58a9605309fc
5159.940,S_OK,,,,,11.776,1581,f9af78a208e192d69dba03a4542d58a9605309fc
4402.593,2D basecall failed quality filters,,,,,8.630,777,f9af78a208e192d69dba03a4542d58a9605309fc
4656.958,S_OK,,,,,12.268,2481,f9af78a208e192d69dba03a4542d58a9605309fc
4369.542,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3653.825,S_OK,,,,,10.418,1329,f9af78a208e192d69dba03a4542d58a9605309fc
3798.499,S_OK,,,,,10.203,1325,f9af78a208e192d69dba03a4542d58a9605309fc
4452.797,S_OK,,,,,9.854,7136,f9af78a208e192d69dba03a4542d58a9605309fc
3556.618,2D basecall failed quality filters,,,,,8.607,578,f9af78a208e192d69dba03a4542d58a9605309fc
5734.961,S_OK,,,,,10.010,3130,f9af78a208e192d69dba03a4542d58a9605309fc
5144.544,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4178.461,2D basecall failed quality filters,,,,,4.021,1788,f9af78a208e192d69dba03a4542d58a9605309fc
5020.633,2D basecall failed quality filters,,,,,8.493,671,f9af78a208e192d69dba03a4542d58a9605309fc
5026.403,S_OK,,,,,11.527,11970,f9af78a208e192d69dba03a4542d58a9605309fc
5468.327,2D basecall failed quality filters,,,,,8.938,683,f9af78a208e192d69dba03a4542d58a9605309fc
4941.780,2D basecall failed quality filters,,,,,8.552,1325,f9af78a208e192d69dba03a4542d58a9605309fc
5676.583,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5628.882,2D basecall failed quality filters,,,,,4.349,853,f9af78a208e192d69dba03a4542d58a9605309fc
4395.166,S_OK,,,,,11.030,3125,f9af78a208e192d69dba03a4542d58a9605309fc
3491.997,S_OK,,,,,12.254,7316,f9af78a208e192d69dba03a4542d58a9605309fc
4861.878,S_OK,,,,,9.711,1869,f9af78a208e192d69dba03a4542d58a9605309fc
5224.384,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3969.315,S_OK,,,,,14.292,2186,f9af78a208e192d69dba03a4542d58a9605309fc
3761.677,S_OK,,,,,11.514,3387,f9af78a208e192d69dba03a4542d58a9605309fc
4652.399,S_OK,,,,,12.069,4225,f9af78a208e192d69dba03a4542d58a9605309fc
4496.396,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3910.950,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3687.039,2D basecall failed quality filters,,,,,8.154,1512,f9af78a208e192d69dba03a4542d58a9605309fc
4238.697,S_OK,,,,,11.621,2107,f9af78a208e192d69dba03a4542d58a9605309fc
4318.842,S_OK,,,,,11.545,1384,f9af78a208e192d69dba03a4542d58a9605309fc
4876.098,2D basecall failed quality filters,,,,,8.087,1845,f9af78a208e192d69dba03a4542d58a9605309fc
4036.704,S_OK,,,,,10.522,1907,f9af78a208e192d69dba03a4542d58a9605309fc
5756.707,S_OK,,,,,9.066,1386,f9af78a208e192d69dba03a4542d58a9605309fc
4240.016,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3961.481,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4425.588,S_OK,,,,,11.380,1399,f9af78a208e192d69dba03a4542d58a9605309fc
3533.022,S_OK,,,,,9.040,1409,f9af78a208e192d69dba03a4542d58a9605309fc
4564.724,2D basecall failed quality filters,,,,,7.560,1939,f9af78a208e192d69dba03a4542d58a9605309fc
3826.514,2D basecall failed quality filters,,,,,7.036,1000,f9af78a208e192d69dba03a4542d58a9605309fc
5632.056,S_OK,,,,,11.176,744,f9af78a208e192d69dba03a4542d58a9605309fc
3888.836,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4111.071,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3833.152,2D basecall failed quality filters,,,,,8.570,1445,f9af78a208e192d69dba03a4542d58a9605309fc
4237.824,S_OK,,,,,10.686,1995,f9af78a208e192d69dba03a4542d58a9605309fc
5784.932,S_OK,,,,,10.007,3417,f9af78a208e192d69dba03a4542d58a9605309fc
3779.019,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5215.682,S_OK,,,,,9.036,713,f9af78a208e192d69dba03a4542d58a9605309fc
4775.839,S_OK,,,,,9.907,831,f9af78a208e192d69dba03a4542d58a9605309fc
4086.620,S_OK,,,,,13.520,2604,f9af78a208e192d69dba03a4542d58a9605309fc
3790.632,S_OK,,,,,11.778,1554,f9af78a208e192d69dba03a4542d58a9605309fc
3724.155,S_OK,,,,,11.526,4403,f9af78a208e192d69dba03a4542d58a9605309fc
4349.733,S_OK,,,,,12.741,2451,f9af78a208e192d69dba03a4542d58a9605309fc
4325.546,S_OK,,,,,14.247,2729,f9af78a208e192d69dba03a4542d58a9605309fc
5180.231,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4839.953,2D basecall failed quality filters,,,,,7.130,986,f9af78a208e192d69dba03a4542d58a9605309fc
4542.515,2D basecall failed quality filters,,,,,7.964,561,f9af78a208e192d69dba03a4542d58a9605309fc
3594.700,S_OK,,,,,12.646,2175,f9af78a208e192d69dba03a4542d58a9605309fc
4839.240,S_OK,,,,,15.261,1082,f9af78a208e192d69dba03a4542d58a9605309fc
4469.054,2D basecall failed quality filters,,,,,7.900,643,f9af78a208e192d69dba03a4542d58a9605309fc
4298.435,2D basecall failed quality filters,,,,,7.585,2697,f9af78a208e192d69dba03a4542d58a9605309fc
3932.914,S_OK,,,,,12.647,991,f9af78a208e192d69dba03a4542d58a9605309fc
4643.320,S_OK,,,,,13.291,2722,f9af78a208e192d69dba03a4542d58a9605309fc
4943.339,S_OK,,,,,10.957,1871,f9af78a208e192d69dba03a4542d58a9605309fc
5487.557,2D basecall failed quality filters,,,,,7.427,441,f9af78a208e192d69dba03a4542d58a9605309fc
5138.688,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4014.691,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4351.161,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5790.518,S_OK,,,,,11.894,1299,f9af78a208e192d69dba03a4542d58a9605309fc
4864.379,2D basecall failed quality filters,,,,,8.095,489,f9af78a208e192d69dba03a4542d58a9605309fc
4909.944,2D basecall failed quality filters,,,,,8.506,3062,f9af78a208e192d69dba03a4542d58a9605309fc
5284.766,2D basecall failed quality filters,,,,,8.275,3075,f9af78a208e192d69dba03a4542d58a9605309fc
3920.107,2D basecall failed quality filters,,,,,6.567,483,f9af78a208e192d69dba03a4542d58a9605309fc
3826.023,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5591.988,S_OK,,,,,12.268,2591,f9af78a208e192d69dba03a4542d58a9605309fc
4440.180,S_OK,,,,,12.137,2638,f9af78a208e192d69dba03a4542d58a9605309fc
4665.260,2D basecall failed quality filters,,,,,8.601,1158,f9af78a208e192d69dba03a4542d58a9605309fc
4055.023,2D basecall failed quality filters,,,,,8.214,805,f9af78a208e192d69dba03a4542d58a9605309fc
4007.655,S_OK,,,,,11.757,734,f9af78a208e192d69dba03a4542d58a9605309fc
5442.937,S_OK,,,,,11.038,908,f9af78a208e192d69dba03a4542d58a9605309fc
3801.949,2D basecall failed quality filters,,,,,8.743,1029,f9af78a208e192d69dba03a4542d58a9605309fc
3779.688,2D basecall failed quality filters,,,,,8.362,1679,f9af78a208e192d69dba03a4542d58a9605309fc
4594.869,S_OK,,,,,9.225,2757,f9af78a208e192d69dba03a4542d58a9605309fc
3948.702,S_OK,,,,,9.075,1073,f9af78a208e192d69dba03a4542d58a9605309fc
4451.355,2D basecall failed quality filters,,,,,8.898,1888,f9af78a208e192d69dba03a4542d58a9605309fc
4289.938,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4154.694,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4773.478,2D basecall failed quality filters,,,,,7.549,793,f9af78a208e192d69dba03a4542d58a9605309fc
3658.103,2D basecall failed quality filters,,,,,7.548,2371,f9af78a208e192d69dba03a4542d58a9605309fc
3959.109,2D basecall failed quality filters,,,,,7.111,1495,f9af78a208e192d69dba03a4542d58a9605309fc
5095.411,2D basecall failed quality filters,,,,,8.017,3760,f9af78a208e192d69dba03a4542d58a9605309fc
5499.312,S_OK,,,,,9.233,2637,f9af78a208e192d69dba03a4542d58a9605309fc
3540.587,2D basecall failed quality filters,,,,,8.469,809,f9af78a208e192d69dba03a4542d58a9605309fc
4626.742,S_OK,,,,,9.401,558,f9af78a208e192d69dba03a4542d58a9605309fc
4060.224,S_OK,,,,,11.207,4432,f9af78a208e192d69dba03a4542d58a9605309fc
3821.500,2D basecall failed quality filters,,,,,8.362,807,f9af78a208e192d69dba03a4542d58a9605309fc
3767.630,S_OK,,,,,10.469,623,f9af78a208e192d69dba03a4542d58a9605309fc
3848.948,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4784.383,2D basecall failed quality filters,,,,,8.845,2722,f9af78a208e192d69dba03a4542d58a9605309fc
4637.199,S_OK,,,,,11.666,2706,f9af78a208e192d69dba03a4542d58a9605309fc
4212.722,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3461.624,2D basecall failed quality filters,,,,,8.800,1461,f9af78a208e192d69dba03a4542d58a9605309fc
4676.176,2D basecall failed quality filters,,,,,7.255,746,f9af78a208e192d69dba03a4542d58a9605309fc
4076.146,2D basecall failed quality filters,,,,,7.719,644,f9af78a208e192d69dba03a4542d58a9605309fc
3580.870,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5137.860,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3988.866,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3556.050,S_OK,,,,,11.177,6289,f9af78a208e192d69dba03a4542d58a9605309fc
4046.366,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3981.305,2D basecall failed quality filters,,,,,8.623,2506,f9af78a208e192d69dba03a4542d58a9605309fc
5625.203,S_OK,,,,,9.395,884,f9af78a208e192d69dba03a4542d58a9605309fc
3644.826,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5167.408,S_OK,,,,,12.025,2589,f9af78a208e192d69dba03a4542d58a9605309fc
3567.614,2D basecall failed quality filters,,,,,8.057,929,f9af78a208e192d69dba03a4542d58a9605309fc
5077.219,2D basecall failed quality filters,,,,,7.532,1230,f9af78a208e192d69dba03a4542d58a9605309fc
4113.356,2D basecall failed quality filters,,,,,8.560,723,f9af78a208e192d69dba03a4542d58a9605309fc
3900.961,S_OK,,,,,12.223,1429,f9af78a208e192d69dba03a4542d58a9605309fc
4484.205,2D basecall failed quality filters,,,,,7.582,726,f9af78a208e192d69dba03a4542d58a9605309fc
4717.821,S_OK,,,,,12.868,7099,f9af78a208e192d69dba03a4542d58a9605309fc
4328.583,S_OK,,,,,9.374,744,f9af78a208e192d69dba03a4542d58a9605309fc
3468.690,S_OK,,,,,10.245,768,f9af78a208e192d69dba03a4542d58a9605309fc
4270.568,S_OK,,,,,9.188,2642,f9af78a208e192d69dba03a4542d58a9605309fc
4895.528,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3850.173,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4305.593,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4126.713,S_OK,,,,,9.593,1209,f9af78a208e192d69dba03a4542d58a9605309fc
4255.441,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4998.464,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4300.426,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4365.438,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4081.059,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3639.892,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5662.653,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3616.067,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3564.524,S_OK,,,,,11.960,3527,f9af78a208e192d69dba03a4542d58a9605309fc
3400.027,2D basecall failed quality filters,,,,,8.365,2492,f9af78a208e192d69dba03a4542d58a9605309fc
4191.310,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5017.393,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5117.935,2D basecall failed quality filters,,,,,8.000,3023,f9af78a208e192d69dba03a4542d58a9605309fc
5266.663,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3791.789,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3683.595,S_OK,,,,,13.019,6987,f9af78a208e192d69dba03a4542d58a9605309fc
4143.239,S_OK,,,,,10.288,811,f9af78a208e192d69dba03a4542d58a9605309fc
5755.742,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4319.622,S_OK,,,,,9.713,1499,f9af78a208e192d69dba03a4542d58a9605309fc
5774.016,2D basecall failed quality filters,,,,,8.902,1421,f9af78a208e192d69dba03a4542d58a9605309fc
5253.494,S_OK,,,,,14.210,3351,f9af78a208e192d69dba03a4542d58a9605309fc
3494.207,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3515.092,S_OK,,,,,10.914,620,f9af78a208e192d69dba03a4542d58a9605309fc
3558.502,S_OK,,,,,9.500,1897,f9af78a208e192d69dba03a4542d58a9605309fc
3715.179,S_OK,,,,,9.479,1048,f9af78a208e192d69dba03a4542d58a9605309fc
3569.603,S_OK,,,,,13.133,2674,f9af78a208e192d69dba03a4542d58a9605309fc
5232.285,2D basecall failed quality filters,,,,,8.743,1887,f9af78a208e192d69dba03a4542d58a9605309fc
4087.405,S_OK,,,,,9.491,2400,f9af78a208e192d69dba03a4542d58a9605309fc
3576.708,2D basecall failed quality filters,,,,,8.946,553,f9af78a208e192d69dba03a4542d58a9605309fc
4838.871,S_OK,,,,,10.012,616,f9af78a208e192d69dba03a4542d58a9605309fc
4650.236,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5789.559,2D basecall failed quality filters,,,,,8.911,2537,f9af78a208e192d69dba03a4542d58a9605309fc
4238.350,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5544.046,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5441.990,2D basecall failed quality filters,,,,,8.786,3052,f9af78a208e192d69dba03a4542d58a9605309fc
4618.198,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4571.235,S_OK,,,,,13.196,1805,f9af78a208e192d69dba03a4542d58a9605309fc
5703.875,S_OK,,,,,11.050,2233,f9af78a208e192d69dba03a4542d58a9605309fc
5623.795,2D basecall failed quality filters,,,,,8.838,2730,f9af78a208e192d69dba03a4542d58a9605309fc
3487.550,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4955.033,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
5225.984,S_OK,,,,,10.951,2216,f9af78a208e192d69dba03a4542d58a9605309fc
3847.007,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3694.235,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4338.060,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3870.977,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
3712.284,S_OK,,,,,10.993,3535,f9af78a208e192d69dba03a4542d58a9605309fc
3601.323,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4838.088,S_OK,,,,,13.291,1951,f9af78a208e192d69dba03a4542d58a9605309fc
4836.173,S_OK,,,,,11.153,2192,f9af78a208e192d69dba03a4542d58a9605309fc
4732.493,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4927.021,S_OK,,,,,11.352,728,f9af78a208e192d69dba03a4542d58a9605309fc
4397.288,S_OK,,,,,12.861,4184,f9af78a208e192d69dba03a4542d58a9605309fc
4069.160,S_OK,,,,,12.810,791,f9af78a208e192d69dba03a4542d58a9605309fc
3329.197,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
4047.340,2D basecall failed quality filters,,,,,8.322,1413,f9af78a208e192d69dba03a4542d58a9605309fc
